Shift; Sign on; Sign off; Route; Direction; Variation; Trip; DestinationSign; Stop; RouteDescription; Departure Time; Arrival Time; Ends with runoff
W6317;0755;1635;0023;02;08;4838;138;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1535;1550;False;
W6319;0812;1623;0001;01;01;4117;004;Wellington Station (Stop A) ;Island Bay - Terminus ;0852;0926;False;
W6319;0812;1623;0001;02;02;4104;002;Wellington Station (Stop D) ;Island Bay - Terminus ;0934;1011;False;
W6319;0812;1623;0001;01;01;4111;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1016;1053;False;
W6319;0812;1623;0001;02;02;4118;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1058;1135;False;
W6319;0812;1623;0001;01;01;4107;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1140;1217;False;
W6319;0812;1623;0001;02;02;4060;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1222;1259;True;
W6319;0812;1623;0003;02;02;4593;064;;Kilbirnie Shops - Rongotai Road  ;1431;1433;False;
W6319;0812;1623;0003;01;01;4594;067;;Lambton Quay - District Court ;1525;1543;False;
W6321;0822;1700;0007;01;01;4305;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;0902;0923;False;
W6321;0822;1700;0007;02;02;4304;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;0930;0955;False;
W6321;0822;1700;0007;01;01;4311;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1002;1025;False;
W6321;0822;1700;0007;02;02;4334;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1030;1055;False;
W6321;0822;1700;0007;01;01;4319;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1102;1125;False;
W6321;0822;1700;0007;02;02;4316;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1130;1155;False;
W6321;0822;1700;0007;01;01;4333;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1202;1225;False;
W6321;0822;1700;0007;02;02;4310;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1230;1255;False;
W6321;0822;1700;0011;01;01;4441;055;Wellington Station (Stop B} ;Kilbirnie Shops-Rongotai Rd  ;1300;1325;False;
W6321;0822;1700;0014;02;22;4763;095;;Kilbirnie Shops-Rongotai Rd  ;1458;1500;False;
W6321;0822;1700;0014;02;22;4764;095;;Wadestown Shops  ;1600;1609;False;
W6323;0833;1657;0001;01;01;4045;004;Wellington Station (Stop A) ;Island Bay - Terminus ;0916;0953;False;
W6323;0833;1657;0001;02;02;4108;002;Wellington Station (Stop D) ;Island Bay - Terminus ;0958;1035;False;
W6323;0833;1657;0001;01;01;4019;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1040;1117;False;
W6323;0833;1657;0001;02;02;4026;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1122;1159;False;
W6323;0833;1657;0001;01;01;4093;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1204;1241;False;
W6323;0833;1657;0001;02;02;4052;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1246;1323;True;
W6323;0833;1657;0002;02;02;4196;014;Wellington Station (Stop D) ;Kilbirnie Shops - Rongotai Road  ;1504;1530;False;
W6323;0833;1657;0011;01;01;4433;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1545;1625;False;
W6323;0833;1657;0011;02;02;4442;053;;Kilbirnie Shops - Rongotai Road  ;1630;1642;False;
W6325;0850;1654;0003;02;02;4615;064;;Kilbirnie Shops - Rongotai Road  ;0901;0903;False;
W6325;0850;1654;0003;01;01;4614;067;;Lambton Quay - District Court ;0955;1012;False;
W6325;0850;1654;0003;02;02;4589;064;;Kilbirnie Shops - Rongotai Road  ;1055;1103;False;
W6325;0850;1654;0003;01;01;4590;067;;Lambton Quay - District Court ;1155;1214;False;
W6325;0850;1654;0003;02;02;4571;064;;Kilbirnie Depot  ;1255;1301;False;
W6325;0850;1654;0001;02;02;4036;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1510;1547;False;
W6325;0850;1654;0001;01;01;4027;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1552;1629;False;
W7101;0547;1457;0003;01;01;5284;067;;Lambton Quay - District Court ;0640;0653;False;
W7101;0547;1457;0014;01;21;5505;088;;Kilbirnie Shops-Rongotai Rd  ;0758;0800;False;
W7101;0547;1457;0014;02;22;5506;095;;Wadestown Shops  ;0900;0908;False;
W7101;0547;1457;0001;01;01;5015;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1130;1206;False;
W7101;0547;1457;0001;02;02;5022;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1215;1252;False;
W7101;0547;1457;0001;01;01;5027;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1300;1336;False;
W7101;0547;1457;0001;02;02;5034;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1345;1422;True;
W7102;0902;1852;0001;02;02;5010;002;;Wellington Hospital ;1000;1013;False;
W7102;0902;1852;0001;01;01;5013;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1100;1136;False;
W7102;0902;1852;0001;02;02;5018;002;;Wellington Hospital ;1145;1158;False;
W7102;0902;1852;0001;01;01;5023;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1230;1306;False;
W7102;0902;1852;0003;01;01;5330;067;;Lyall Bay - Hungerford Road ;1515;1520;False;
W7102;0902;1852;0003;02;02;5345;064;;Kilbirnie Shops - Rongotai Road  ;1525;1532;False;
W7102;0902;1852;0003;01;01;5344;067;;Lambton Quay - District Court ;1620;1635;False;
W7102;0902;1852;0003;02;02;5359;064;;Kilbirnie Shops - Rongotai Road  ;1715;1723;False;
W7102;0902;1852;0003;01;01;5358;067;;Lambton Quay - District Court ;1805;1818;False;
W7103;0626;1612;0001;02;02;5092;002;;Courtenay Place  ;0700;0715;False;
W7103;0626;1612;0007;01;01;5229;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;0802;0821;False;
W7103;0626;1612;0007;02;02;5178;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;0830;0849;False;
W7103;0626;1612;0007;01;01;5181;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;0902;0921;False;
W7103;0626;1612;0007;02;02;5180;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;0930;0949;True;
W7103;0626;1612;0001;02;02;5020;002;;Courtenay Place  ;1200;1219;False;
W7103;0626;1612;0001;01;01;5025;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1245;1321;False;
W7103;0626;1612;0001;02;02;5032;002;;Courtenay Place  ;1330;1349;False;
W7103;0626;1612;0001;01;01;5037;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1415;1451;False;
W7103;0626;1612;0001;02;02;5044;002;;Courtenay Place  ;1500;1519;False;
W7104;0904;1853;0002;02;02;5108;014;Wellington Station (Stop D) ;Kilbirnie Shops - Rongotai Road  ;0922;0950;False;
W7104;0904;1853;0001;01;01;5009;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1000;1036;False;
W7104;0904;1853;0001;02;02;5014;002;;Courtenay Place  ;1100;1119;False;
W7104;0904;1853;0001;01;01;5017;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1145;1221;False;
W7104;0904;1853;0001;02;02;5024;002;;Courtenay Place  ;1230;1249;False;
W7104;0904;1853;0001;01;01;5029;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1315;1351;False;
W7104;0904;1853;0001;02;02;5060;002;;Courtenay Place  ;1700;1719;False;
W7104;0904;1853;0002;01;01;5157;016;Wellington Station (Stop A) ;Miramar Terminus - Darlington Road ;1745;1822;False;
W7104;0904;1853;0002;02;02;5164;014;;Kilbirnie Shops - Rongotai Road  ;1830;1838;False;
W7105;0628;1528;0003;02;02;5287;064;;Kilbirnie Shops-Rongotai Rd  ;0655;0701;False;
W7105;0628;1528;0003;01;01;5286;067;;Lambton Quay - District Court ;0740;0754;False;
W7105;0628;1528;0003;02;02;5291;064;;Kilbirnie Shops-Rongotai Rd  ;0825;0831;False;
W7105;0628;1528;0003;01;01;5290;067;;Lambton Quay - District Court ;0910;0925;False;
W7105;0628;1528;0003;02;02;5303;064;;Kilbirnie Depot  ;1010;1014;False;
W7105;0628;1528;0014;01;21;5519;088;;Kilbirnie Shops-Rongotai Rd  ;1128;1130;False;
W7105;0628;1528;0014;02;22;5520;095;;Wadestown Shops  ;1230;1239;False;
W7105;0628;1528;0014;01;21;5527;088;;Kilbirnie Shops-Rongotai Rd  ;1328;1330;False;
W7105;0628;1528;0014;02;22;5528;095;;Wadestown Shops  ;1430;1438;False;
W7106;0913;1907;0003;02;02;5299;064;;Kilbirnie Shops - Rongotai Road  ;0940;0947;False;
W7106;0913;1907;0003;01;01;5298;067;;Lambton Quay - District Court ;1035;1050;False;
W7106;0913;1907;0003;02;02;5313;064;;Kilbirnie Shops - Rongotai Road  ;1125;1132;False;
W7106;0913;1907;0003;01;01;5312;067;;Lambton Quay - District Court ;1220;1237;False;
W7106;0913;1907;0003;02;02;5327;064;;Kilbirnie Depot  ;1310;1314;False;
W7106;0913;1907;0011;01;01;5255;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1505;1542;False;
W7106;0913;1907;0011;02;02;5256;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1550;1632;False;
W7106;0913;1907;0011;01;01;5263;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1705;1742;False;
W7106;0913;1907;0011;02;02;5264;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1750;1832;True;
W7107;0639;1524;0002;01;05;5177;16;;Miramar Terminus  ;0727;0736;False;
W7107;0639;1524;0002;02;02;5100;014;Wellington Station (Stop D) ;Miramar Terminus  ;0740;0815;False;
W7107;0639;1524;0002;01;01;5101;016;Wellington Station (Stop A) ;Miramar Terminus  ;0820;0856;False;
W7107;0639;1524;0002;02;02;5108;014;;Kilbirnie Shops-Rongotai Rd  ;0910;0922;False;
W7107;0639;1524;0007;01;01;5189;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1102;1122;False;
W7107;0639;1524;0007;02;02;5188;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1130;1149;False;
W7107;0639;1524;0007;01;01;5193;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1202;1222;False;
W7107;0639;1524;0007;02;02;5192;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1230;1249;False;
W7107;0639;1524;0007;01;01;5197;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1302;1322;False;
W7107;0639;1524;0007;02;02;5196;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1330;1349;False;
W7107;0639;1524;0007;01;01;5201;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1402;1422;False;
W7107;0639;1524;0007;02;02;5200;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1430;1449;True;
W7108;0919;1907;0007;01;01;5185;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1002;1021;False;
W7108;0919;1907;0007;02;02;5184;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1030;1049;False;
W7108;0919;1907;0011;01;01;5239;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1105;1142;False;
W7108;0919;1907;0011;02;02;5240;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1150;1232;False;
W7108;0919;1907;0011;01;01;5247;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1305;1342;False;
W7108;0919;1907;0011;02;02;5248;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1350;1432;True;
W7108;0919;1907;0001;01;01;5049;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1545;1621;False;
W7108;0919;1907;0001;02;02;5056;002;;Courtenay Place  ;1630;1649;False;
W7108;0919;1907;0001;01;01;5061;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1715;1751;False;
W7108;0919;1907;0001;02;02;5068;002;;Courtenay Place  ;1800;1815;False;
W7109;0640;1544;0014;02;22;5500;095;;Wadestown Shops  ;0730;0738;False;
W7109;0640;1544;0044;02;12;5661;192;;Courtenay Place  ;0825;0847;False;
W7109;0640;1544;0044;01;13;5632;201;;Strathmore Park Terminus ;0940;1009;False;
W7109;0640;1544;0044;02;12;5665;192;;Kilbirnie Shops-Rongotai Rd  ;1025;1037;False;
W7109;0640;1544;0043;01;09;5639;182;;Courtenay Place  ;1205;1217;False;
W7109;0640;1544;0044;02;10;5646;201;;Khandallah Village  ;1250;1255;False;
W7109;0640;1544;0043;01;09;5643;182;;Courtenay Place  ;1355;1417;False;
W7109;0640;1544;0044;02;10;5654;201;;Khandallah Village  ;1450;1455;False;
W7110;0930;1913;0002;01;01;5109;016;Wellington Station (Stop A) ;Miramar Terminus  ;1005;1045;False;
W7110;0930;1913;0002;02;02;5118;014;Wellington Station (Stop D) ;Miramar Terminus  ;1050;1132;False;
W7110;0930;1913;0002;01;01;5119;016;Wellington Station (Stop A) ;Miramar Terminus  ;1145;1225;False;
W7110;0930;1913;0002;02;02;5130;014;Wellington Station (Stop D) ;Miramar Terminus  ;1230;1312;False;
W7110;0930;1913;0002;01;01;5129;016;Wellington Station (Stop A) ;Miramar Terminus  ;1325;1405;False;
W7110;0930;1913;0002;02;02;5140;014;;Kilbirnie Shops-Rongotai Rd  ;1410;1422;False;
W7110;0930;1913;0014;02;22;5536;095;;Wadestown Shops  ;1630;1638;False;
W7110;0930;1913;0014;01;21;5543;088;;Kilbirnie Shops-Rongotai Rd  ;1728;1730;False;
W7110;0930;1913;0014;02;22;5544;095;;Wadestown Shops  ;1820;1828;False;
W7111;0641;1635;0014;01;21;5501;088;;Kilbirnie Shops-Rongotai Rd  ;0658;0700;False;
W7111;0641;1635;0014;02;22;5502;095;;Wadestown Shops  ;0800;0808;False;
W7111;0641;1635;0023;01;09;5585;142;;Courtenay Place  ;0900;0920;False;
W7111;0641;1635;0023;02;10;5586;141;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1005;1020;False;
W7111;0641;1635;0023;01;01;5599;142;;Courtenay Place  ;1230;1250;False;
W7111;0641;1635;0023;02;08;5600;138;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1335;1350;False;
W7111;0641;1635;0023;01;01;5607;142;;Courtenay Place  ;1430;1450;False;
W7111;0641;1635;0023;02;08;5608;138;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1535;1550;False;
W7112;0925;1923;0011;01;01;5237;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1005;1042;False;
W7112;0925;1923;0011;02;02;5238;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1050;1132;False;
W7112;0925;1923;0011;01;01;5243;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1205;1242;False;
W7112;0925;1923;0011;02;02;5244;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1250;1332;False;
W7112;0925;1923;0011;01;01;5251;055;Wellington Station (Stop B} ;Kilbirnie Shops - Rongotai Road  ;1405;1423;False;
W7112;0925;1923;0002;02;02;5150;014;Wellington Station (Stop D) ;Kilbirnie Shops - Rongotai Road  ;1602;1632;False;
W7112;0925;1923;0002;01;01;5151;016;Wellington Station (Stop A) ;Miramar Terminus - Darlington Road ;1645;1725;False;
W7112;0925;1923;0002;02;02;5160;014;Wellington Station (Stop D) ;Miramar Terminus - Darlington Road ;1730;1812;False;
W7112;0925;1923;0002;01;01;5159;016;Wellington Station (Stop A) ;Miramar Terminus - Darlington Road ;1820;1854;False;
W7112;0925;1923;0002;02;02;5166;014;;Kilbirnie Shops - Rongotai Road  ;1900;1908;False;
W7113;0701;1542;0001;02;02;5002;002;;Courtenay Place  ;0800;0815;False;
W7113;0701;1542;0001;01;01;5005;004;Wellington Station (Stop A) ;Island Bay - Terminus ;0900;0932;False;
W7113;0701;1542;0001;02;02;5016;002;;Courtenay Place  ;1130;1149;False;
W7113;0701;1542;0001;01;01;5021;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1215;1251;False;
W7113;0701;1542;0001;02;02;5028;002;;Courtenay Place  ;1300;1319;False;
W7113;0701;1542;0001;01;01;5033;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1345;1421;False;
W7113;0701;1542;0001;02;02;5040;002;;Courtenay Place  ;1430;1449;False;
W7114;0928;1916;0003;02;02;5301;064;;Kilbirnie Shops-Rongotai Rd  ;0955;1002;False;
W7114;0928;1916;0003;01;01;5300;067;;Lambton Quay - District Court ;1050;1105;False;
W7114;0928;1916;0003;02;02;5315;064;;Kilbirnie Shops-Rongotai Rd  ;1140;1147;False;
W7114;0928;1916;0003;01;01;5314;067;;Lambton Quay - District Court ;1235;1252;False;
W7114;0928;1916;0003;02;02;5329;064;;Kilbirnie Depot  ;1325;1329;False;
W7114;0928;1916;0014;01;21;5533;088;;Kilbirnie Shops-Rongotai Rd  ;1458;1500;False;
W7114;0928;1916;0014;02;22;5534;095;;Wadestown Shops  ;1600;1608;False;
W7114;0928;1916;0003;01;01;5346;067;;Lyall Bay - Hungerford Road ;1714;1719;False;
W7114;0928;1916;0003;02;02;5361;064;;Kilbirnie Shops-Rongotai Rd  ;1735;1743;False;
W7114;0928;1916;0003;01;01;5360;067;;Lambton Quay - District Court ;1820;1833;False;
W7115;0711;1637;0014;01;21;5503;088;;Kilbirnie Shops-Rongotai Rd  ;0728;0730;False;
W7115;0711;1637;0014;02;22;5504;095;;Wadestown Shops  ;0830;0838;False;
W7115;0711;1637;0044;02;12;5663;192;;Courtenay Place  ;0925;0947;False;
W7115;0711;1637;0002;01;01;5121;016;Wellington Station (Stop A) ;Miramar Terminus  ;1205;1245;False;
W7115;0711;1637;0002;02;02;5132;014;Wellington Station (Stop D) ;Miramar Terminus  ;1250;1332;False;
W7115;0711;1637;0002;01;01;5131;016;Wellington Station (Stop A) ;Miramar Terminus  ;1345;1425;False;
W7115;0711;1637;0002;02;02;5142;014;Wellington Station (Stop D) ;Miramar Terminus  ;1430;1512;False;
W7115;0711;1637;0002;01;01;5143;016;Wellington Station (Stop A) ;Miramar Terminus  ;1525;1605;False;
W7115;0711;1637;0002;02;02;5152;014;;Kilbirnie Shops-Rongotai Rd  ;1610;1622;False;
W7116;0941;1935;0014;01;21;5513;088;;Kilbirnie Shops-Rongotai Rd  ;0958;1000;False;
W7116;0941;1935;0014;02;22;5514;095;;Wadestown Shops  ;1100;1108;False;
W7116;0941;1935;0023;01;09;5597;142;;Courtenay Place  ;1200;1220;False;
W7116;0941;1935;0023;02;10;5598;141;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1305;1320;False;
W7116;0941;1935;0014;01;21;5535;088;;Kilbirnie Shops-Rongotai Rd  ;1528;1530;False;
W7116;0941;1935;0023;02;08;5612;138;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1635;1650;False;
W7116;0941;1935;0023;01;01;5619;142;;Courtenay Place  ;1730;1750;False;
W7116;0941;1935;0023;02;08;5620;138;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1835;1850;False;
W7117;0720;1654;0011;02;02;5232;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;0750;0832;False;
W7117;0720;1654;0011;01;01;5235;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;0905;0942;False;
W7117;0720;1654;0011;02;02;5236;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;0950;1032;True;
W7117;0720;1654;0007;01;01;5195;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1232;1252;False;
W7117;0720;1654;0007;02;02;5194;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1300;1319;False;
W7117;0720;1654;0007;01;01;5199;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1332;1352;False;
W7117;0720;1654;0007;02;02;5198;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1400;1419;False;
W7117;0720;1654;0007;01;01;5203;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1432;1452;False;
W7117;0720;1654;0007;02;02;5202;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1500;1519;False;
W7117;0720;1654;0007;01;01;5207;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1532;1552;False;
W7117;0720;1654;0007;02;02;5206;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1600;1619;True;
W7118;0958;1955;0003;02;02;5305;064;;Kilbirnie Shops-Rongotai Rd  ;1025;1032;False;
W7118;0958;1955;0003;01;01;5304;067;;Lambton Quay - District Court ;1120;1135;False;
W7118;0958;1955;0003;02;02;5319;064;;Kilbirnie Shops-Rongotai Rd  ;1210;1217;False;
W7118;0958;1955;0003;01;01;5318;067;;Lambton Quay - District Court ;1305;1322;False;
W7118;0958;1955;0003;02;02;5333;064;;Kilbirnie Depot  ;1355;1359;False;
W7118;0958;1955;0003;01;01;5340;067;;Lyall Bay - Hungerford Road ;1628;1634;False;
W7118;0958;1955;0003;02;02;5355;064;;Kilbirnie Shops-Rongotai Rd  ;1640;1648;False;
W7118;0958;1955;0003;01;01;5354;067;;Lambton Quay - District Court ;1735;1748;False;
W7118;0958;1955;0003;02;02;5365;064;;Kilbirnie Shops-Rongotai Rd  ;1825;1831;False;
W7118;0958;1955;0003;01;01;5364;067;;Lambton Quay - District Court ;1910;1922;False;
W7119;0727;1638;0023;01;09;5581;142;;Courtenay Place  ;0800;0820;False;
W7119;0727;1638;0023;02;10;5582;141;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;0905;0920;False;
W7119;0727;1638;0023;01;09;5589;142;;Courtenay Place  ;1000;1020;False;
W7119;0727;1638;0023;02;10;5590;141;Wellington Station (Stop A) ;Mairangi Terminus - Norwich Street ;1105;1120;False;
W7119;0727;1638;0003;02;02;5327;064;;Kilbirnie Shops-Rongotai Rd  ;1314;1316;False;
W7119;0727;1638;0003;01;01;5326;067;;Lambton Quay - District Court ;1405;1422;False;
W7119;0727;1638;0003;02;02;5341;064;;Kilbirnie Shops-Rongotai Rd  ;1455;1502;False;
W7119;0727;1638;0003;01;01;5340;067;;Lambton Quay - District Court ;1550;1605;False;
